id,is_iceberg
5941774d,0.21189966797828674
4023181e,0.9715823531150818
b20200e4,0.25197508931159973
e7f018bb,0.9998869895935059
4371c8c3,0.9828738570213318
a8d9b1fd,0.04471088945865631
29e7727e,0.10505838692188263
92a51ffb,0.9994876384735107
c769ac97,0.0010267861653119326
aee0547d,0.0002640998282004148
565b28ac,1.309705930907512e-05
e04e9775,0.929003894329071
8e8161d1,0.0069742328487336636
4cf4d256,0.9266981482505798
139e5324,0.9780568480491638
f156976f,0.10139667987823486
68a117cc,0.04194672405719757
d9aa7a56,0.015656791627407074
9005b143,0.04931029677391052
5f6d3988,0.9941451549530029
9ad70954,0.22089053690433502
b9087b9e,0.6708716154098511
a39a1427,0.21910609304904938
82fbe8ed,0.3715476989746094
1fae4879,0.0052175684832036495
6dd8f13d,0.02786370925605297
bbad5958,0.13767708837985992
54527583,0.2027917355298996
be8fa29c,0.7741847634315491
81a3328f,0.9999761581420898
1a3c0ab3,0.011243346147239208
4deeeb8b,0.6914582252502441
ac6d5632,0.7195815443992615
472dadb5,0.9968681931495667
96093f95,0.9981339573860168
f5b4e3df,0.9979535341262817
e01a3c92,0.1382364183664322
001680af,0.9826168417930603
8e639f33,0.1593146026134491
a2c16612,0.9937940835952759
a6d76474,0.002697447082027793
19c47684,0.47466593980789185
015827b6,0.9951409101486206
7df7f7ce,0.5263698697090149
0bbf1a3f,0.989349365234375
636cfbb7,0.962823212146759
7370030a,0.9999818801879883
43aa97ad,0.016175469383597374
ba2b5e63,0.9955397248268127
dfdd335b,0.3540933132171631
e79b13dc,0.6462319493293762
dc32b195,0.9600160717964172
6d868590,0.9610044956207275
75fa59aa,0.832903265953064
ffe50836,0.9489859938621521
a7bfd784,0.9268892407417297
b3d569e3,0.030722178518772125
6c538c5b,0.19720342755317688
5c7c15f4,0.4625280797481537
0b745139,0.1634424924850464
fd14608e,0.8759179711341858
f0bc8305,0.966315746307373
a10ccb28,0.9994669556617737
543304c7,0.940899133682251
6c3a4078,0.0024555251002311707
9b73cc75,0.5422446131706238
5c6c71b1,0.2542562186717987
09ee9186,0.9244937896728516
207c35cf,0.670605480670929
153c813e,0.06684648245573044
5605d58b,0.4461710453033447
642ca396,0.12273149192333221
d32d72c0,0.9808597564697266
16646a17,0.9934383034706116
384074af,0.8816784620285034
69bf1e8c,0.9564664959907532
9e90a054,0.8069952726364136
89dbe7f7,0.9965423941612244
dbd27d22,0.17871761322021484
a2ea1561,0.9159016609191895
d63402af,0.9733428359031677
1ac8bb92,0.9988968372344971
8beffca5,0.9639907479286194
46741f3e,0.002148374682292342
e5ee6aa7,0.9759995937347412
5ecd892b,0.4977022409439087
69892166,0.05853987857699394
2f725a81,0.17966343462467194
810abfe4,0.042248476296663284
e6f973e6,0.9903327822685242
c60a5c46,0.09729818254709244
c42b9e08,0.530260443687439
c3f00c23,0.3425927460193634
5307fdb8,0.9987640380859375
3e4f005e,0.017754975706338882
4a4cc2e0,0.9580991268157959
9bdd88d1,0.0007470822311006486
0d832bed,0.025355132296681404
14a134fa,0.14187395572662354
78a41676,0.020035529509186745
0bd4658e,0.2360483855009079
4a311bb0,0.9776712656021118
f939c817,0.20723238587379456
956adc4d,0.9996681213378906
f8a119f5,0.8470653891563416
61faa1ad,0.476937860250473
6725eb3e,0.035375241190195084
17b3a8fd,0.10154684633016586
49a88dfc,0.2993111312389374
2d6ec645,0.7570092082023621
0d4d77ba,0.7751945853233337
3ee672a2,0.9986147880554199
738b41fd,0.9702887535095215
f7fb320d,0.9341208338737488
b42fad18,0.02247297577559948
4ab8b00a,0.30102717876434326
f7870f2b,0.7151144742965698
4978666a,0.908119261264801
f1b0d6c7,0.01597891002893448
5642407f,0.12382759153842926
36d4ff92,0.9961419701576233
4139aba2,0.9577524662017822
7585ce58,0.494017094373703
33e25984,0.999180257320404
ac46f3c9,0.9861839413642883
fc34a5b8,0.823474645614624
85c36a8f,0.6784198880195618
b2d8a426,0.5829623937606812
13ec60d1,0.5612134337425232
9d440f42,0.13571345806121826
1c0a891e,0.3793465793132782
981c3bc3,0.9998562335968018
295604f4,0.9141867756843567
16ca16c3,0.05094366520643234
b4dda837,0.24044035375118256
88d088ef,0.05647671967744827
1b4fa160,0.9099501967430115
f371bd82,0.6014520525932312
b130a0b7,0.9994972944259644
ebf1de82,0.9430642127990723
01e651c3,0.9955060482025146
51b1fecc,0.339325487613678
fa635a31,0.04975762963294983
97b7d789,0.25892648100852966
2f598053,0.9594205021858215
c0e3e148,0.7068986296653748
cfa175a8,0.13597728312015533
3d7e09d8,0.9999496936798096
44a13d1b,0.9912848472595215
c66b0948,0.4650047719478607
976a6d64,0.11614691466093063
8bbd8909,0.9946739673614502
522890fd,0.9504620432853699
f23a3b95,0.8957778215408325
680039dc,0.9815455079078674
93028e53,0.005455144681036472
22a16932,0.2664959728717804
7d8126d2,0.04614821448922157
ba2ecd75,0.1001313328742981
8071bdd7,0.5997056365013123
96d5aeee,0.008687969297170639
154be68f,0.9929585456848145
d8c2bfe2,0.9945231676101685
f76d47b0,0.9721285700798035
0e781ade,0.9557399749755859
13cf6060,0.014735978096723557
cd99f710,0.9218094348907471
d10005bb,0.02120657078921795
3a31445f,0.9958847165107727
3157202d,0.017965586856007576
6ee64703,0.984028160572052
e5de8685,0.16276158392429352
02cc70ba,0.06716553866863251
50984a87,0.9637546539306641
fa94957a,0.9860475063323975
eab406b4,0.6876285672187805
3ad39398,0.651850700378418
9ecf3802,0.9957913160324097
6048ae7b,0.0111294100061059
9dc68871,0.010190390050411224
13701465,0.6546950936317444
8d8779f3,0.09828081727027893
0712f269,0.9716215133666992
722c2597,0.14841125905513763
478a2b08,0.9560469388961792
38f5fb41,0.08846110105514526
c52ad74d,0.9999498128890991
0c85fd09,0.0004641209961846471
f1582cba,0.9910696744918823
ff836697,0.9758194088935852
ddfe4802,0.10366305708885193
3cef3bc7,0.9969820380210876
6a21542b,0.08173800259828568
150e23c4,0.9999511241912842
078c6d99,0.9532617330551147
1dcd1dc3,0.0762210488319397
39967e45,0.7085263729095459
6b6333aa,0.5338265299797058
4ae61433,0.4280412197113037
f96362e0,0.11825976520776749
97a88aac,0.36538657546043396
427ae8ce,0.21789714694023132
209d4b15,0.7596657872200012
64b453bd,0.0012041154550388455
0f5a484e,0.873776376247406
5ac74969,0.8941574692726135
